1959,263.5,57.699999999999996,51.1,6.6,469.2512596112735,71.88719080210795,541.1384504133814,0.5197492092829586,0.21897533206831118,0.11381225569497803,258.2,411.6,0.6546653144016227,0.19790859798605734,0.1295638945233266,1.1291585127201564,1.1454736507279346,0.8911180233491061,0.8784257073600652,0.5833840609247951,0.11545672158503886,0.861047804355621,,0.603624103857882,0.217780789004854,0.1314577336005175,,0.195755588061749,,0.6775280744852256,0.1326299066491998,32.7,23.7,74.8,12.200000000000003,81.39999999999999,12.299999999999997,7.501995638548635,40.20199563854864,0.37239602137767924,0.349570200573066,89.359628,36.59370650021059,222.44262138226298,204.40673316207952,196.44686935906387,29.143352203455066,29.29046325479476,16.336722165852052,105.69635016585205,0.3213454719068297,0.3467106106019984,,,,,,,0.5197492093,0.2189753321,0.1138122557,1.1291585127,1.1454736507,0.8911180233,263.5,57.7,51.1,6.6,469.2512596113,71.8871908021,541.1384504134,258.2,411.6,0.6546653144,0.197908598,0.1295638945,0.3495702006,0.3467106106
1960,275.79999999999995,57.199999999999996,50.0,7.299999999999999,484.9322528829036,75.13160245469801,560.0638553376016,0.5096662412166673,0.20739666424945616,0.10570307830889546,269.9,419.9,0.6557337220602526,0.1852537977028529,0.12147716229348882,1.146,1.1531955201604767,0.8771420248098394,0.8716689779476365,0.5751716047040224,0.10655272410226425,0.880931198596954,,0.5785539688325321,0.218167608504783,0.1262217357711443,,0.195185279777152,,0.6529131964222514,0.12743904491387173,35.6,24.0,74.0,-0.7999999999999972,81.19999999999999,-0.20000000000000284,3.2444116525900597,38.84441165259006,-0.004974877411514072,-0.02649006622516547,97.284716,36.59362072866615,221.89659941573032,202.22103887640452,205.31338784916292,-0.5460219665326633,-2.185694285674998,8.866518490099054,106.15123449009906,-0.005165949114381718,-0.024459527580788475,,,,,,,0.5096662412,0.2073966642,0.1057030783,1.146,1.1531955202,0.8771420248,275.8,57.2,50.0,7.3,484.9322528829,75.1316024547,560.0638553376,269.9,419.9,0.6557337221,0.1852537977,0.1214771623,-0.0264900662,-0.0244595276
1961,283.40000000000003,58.900000000000006,50.9,8.100000000000009,503.27763471608745,79.95142420211542,583.2290589182029,0.5060137291473112,0.207833450952717,0.10516657955813914,277.5,430.3,0.6608716361038343,0.1834234234234234,0.1212193379376042,1.1591355599214146,1.1549321621897564,0.8658941481077215,0.869045586449443,0.5722448823526857,0.1049631153576638,0.882777214050293,,0.5732066042185848,0.218892950537896,0.12547088486521402,,0.194857418398731,,0.6482325022042131,0.12631291190166266,35.2,24.7,75.6,1.5999999999999943,83.60000000000001,2.40000000000002,4.819821747417407,40.01982174741741,0.061784949183031145,0.04892966360856251,96.549728,36.45789659811367,229.305604,207.36248399999997,219.29796192974035,7.409004584269667,5.141445123595446,13.984574080577431,110.53430208057743,0.06979668790343385,0.05284946428373647,,,,,,,0.5060137291,0.207833451,0.1051665796,1.1591355599,1.1549321622,0.8658941481,283.4,58.9,50.9,8.1,503.2776347161,79.9514242021,583.2290589182,277.5,430.3,0.6608716361,0.1834234234,0.1212193379,0.0489296636,0.0528494643
1962,309.9,67.7,58.6,9.100000000000001,525.4492389980019,85.59891331410986,611.0481523121117,0.5313521253121632,0.21845756695708296,0.11607789249317023,303.5,444.2,0.7053218684638624,0.1930807248764415,0.13618405763420868,1.1552901023890785,1.1588614686746772,0.8549952756051715,0.8523603607476307,0.6030468653176145,0.11643672588999082,0.939095973968506,,0.5658123770531498,0.219750962514216,0.12433781445988616,,0.1945523936008,,0.64215679976692,0.12493314246168394,38.3,25.6,84.2,8.600000000000009,93.30000000000001,9.700000000000003,5.647489111994446,43.94748911199444,0.24237989017594688,0.2415730337078654,105.284368,36.37767004499661,256.4760191749348,231.4606732532637,235.30620077709773,27.17041517493479,24.09818925326374,16.008238847357376,121.29260684735738,0.2458098044092056,0.24959354886285895,,,,,,,0.5313521253,0.218457567,0.1160778925,1.1552901024,1.1588614687,0.8549952756,309.9,67.7,58.6,9.1,525.449238998,85.5989133141,611.0481523121,303.5,444.2,0.7053218685,0.1930807249,0.1361840576,0.2415730337,0.2495935489
1963,330.0,74.2,64.3,10.000000000000005,548.4317201515985,92.28682901402844,640.7185491656269,0.5400556384162706,0.22484848484848485,0.12143069203177961,322.8,458.3,0.7266996848266547,0.19919454770755884,0.14475461503827106,1.1555209953343701,1.1629061514625876,0.8453718590344921,0.8400032373641028,0.6143314635216885,0.12237147801872544,0.97143566608429,,0.5559355676049584,0.22042486233839,0.12254202095833767,,0.193936020873682,,0.6323954173908043,0.12264425086752387,40.4,26.7,91.0,6.799999999999997,100.9,7.599999999999994,6.687915699918577,47.087915699918575,0.17293365681557793,0.1931818181818181,110.87666800000001,36.43688138247444,276.91722280198024,249.74695019801985,253.27861637032674,20.441203627045468,18.28627694475614,17.972415593229016,128.849083593229,0.16852802621985055,0.17368463421612731,,,,,,,0.5400556384,0.2248484848,0.121430692,1.1555209953,1.1629061515,0.845371859,330.0,74.2,64.3,10.0,548.4317201516,92.286829014,640.7185491656,322.8,458.3,0.7266996848,0.1991945477,0.144754615,0.1931818182,0.1736846342
1964,356.9,82.1,71.1,11.099999999999998,584.416740608418,98.7398099442203,683.1565505526382,0.5570308530395625,0.2300364247688428,0.12813738591915966,349.5,483.9,0.7626009164302858,0.20343347639484977,0.15513855553131134,1.1561181434599157,1.1682740542223167,0.8356555304155564,0.8269605208678178,0.6372716733149398,0.12964239191042123,1.00164115428925,,0.5561181773075443,0.220585358289919,0.12267152739292135,,0.192659591771697,,0.6362275257820637,0.12257533539108921,46.1,28.2,99.3,8.299999999999997,110.3,9.399999999999991,6.452980930191856,52.55298093019186,0.19962658912117118,0.21671018276762397,125.714904,36.670274194378734,300.7885880954447,270.7915394186551,269.2638986576117,23.871365293464464,21.04458922063523,15.985282287284974,141.70018628728496,0.18526608515762,0.18980178246910548,,,,,,,0.557030853,0.2300364248,0.1281373859,1.1561181435,1.1682740542,0.8356555304,356.9,82.1,71.1,11.1,584.4167406084,98.7398099442,683.1565505526,349.5,483.9,0.7626009164,0.2034334764,0.1551385555,0.2167101828,0.1898017825
1965,392.1,94.4,81.8,12.600000000000001,629.5138499735924,110.67590041194181,740.1897503855342,0.5739533635194033,0.24075490946187197,0.13818209006945084,384.0,517.4,0.7935523868567886,0.21302083333333333,0.1690431907418888,1.1540342298288508,1.1689544516493922,0.8280050285627116,0.8174365939438539,0.6570653667453633,0.13996861197856958,1.0422728061676,,0.5506747946632219,0.219946910024922,0.12111921951478406,,0.190427037640423,,0.6304159168858767,0.12004823553394864,55.1,30.5,112.3,13.0,124.9,14.600000000000009,11.936090467721513,67.03609046772152,0.27781487827291373,0.3217821782178218,148.80844000000002,37.027469678467156,337.3171353176044,303.2883450453721,298.9021431197172,36.528547222159716,32.49680562671705,29.63824446210549,178.4466844621055,0.25778757374461897,0.25849604615469496,,,,,,,0.5739533635,0.2407549095,0.1381820901,1.1540342298,1.1689544516,0.8280050286,392.1,94.4,81.8,12.6,629.5138499736,110.6759004119,740.1897503855,384.0,517.4,0.7935523869,0.2130208333,0.1690431907,0.3217821782,0.2584960462
1966,429.40000000000003,102.0,88.0,13.999999999999996,689.3389442732511,124.34313597668942,813.6820802499404,0.5801215158360993,0.23754075454122028,0.13780250259730348,420.70000000000005,563.4,0.8131039814456901,0.20917518421678152,0.17008117510630075,1.1590909090909092,1.1758117004361137,0.8219040772839302,0.8102160777709638,0.6682934776060099,0.13979041128911068,1.06474781036377,,0.5448440562069824,0.218318123616617,0.118949332014775,,0.187049693907726,,0.6276542399065259,0.11740253345440209,63.8,33.5,121.5,9.200000000000003,135.5,10.599999999999994,13.667235564747614,77.46723556474761,0.15812377968407912,0.19956616052060744,170.00592000000003,37.528104903640994,361.0627297805643,323.75735548589347,331.3333734702538,23.7455944629599,20.469010440521345,32.431230350536566,202.4371503505366,0.13306828610762145,0.13755275198450667,,,,,,,0.5801215158,0.2375407545,0.1378025026,1.1590909091,1.1758117004,0.8219040773,429.4,102.0,88.0,14.0,689.3389442733,124.3431359767,813.6820802499,420.7,563.4,0.8131039814,0.2091751842,0.1700811751,0.1995661605,0.137552752
1967,451.3,101.5,85.4,16.099999999999998,753.3311352268145,137.24580548411166,890.5769407109261,0.5546392269833118,0.22490582760912917,0.12474159436916939,442.5,610.8,0.7854100106496273,0.19299435028248588,0.15157969471068514,1.1885245901639343,1.1803802570704613,0.8173047594082695,0.8229439609788057,0.64191933979084,0.12388680591669547,1.04273521900177,0.86997,0.531908021208182,0.215716136037976,0.11474114306263482,0.9028012582613507,0.182564625625063,0.16481957372831932,0.6156110660627359,0.1123888038063893,64.9,36.9,122.30000000000001,0.8000000000000114,138.4,2.9000000000000057,12.902669507422232,77.80266950742224,0.03743518119445694,0.014519056261343219,169.1005,38.37954352589141,360.60877041602464,318.65933975346695,357.6014534709711,-0.4539593645396849,-5.098015732426518,26.268080000717305,195.36858000071732,-0.0022424706322610095,-0.029987283574751496,,,,,,,0.554639227,0.2249058276,0.1247415944,1.1885245902,1.1803802571,0.8173047594,451.3,101.5,85.4,16.1,753.3311352268,137.2458054841,890.5769407109,442.5,610.8,0.7854100106,0.1929943503,0.1515796947,0.0145190563,-0.0299872836
1968,499.4,110.3,91.6,18.599999999999998,835.8512661760232,150.87303700128405,986.7243031773072,0.5607600839084617,0.2208650380456548,0.12385229726692695,488.5,672.6,0.7997707924034054,0.18751279426816786,0.14996725605762934,1.203056768558952,1.182185229132723,0.8107988259586524,0.8251135198371666,0.6484532195167022,0.12159327514376647,1.05709373950958,0.8734090000000001,0.5304733752075916,0.212349903025802,0.11264596978310197,0.9156887465132663,0.177230400904817,0.16228788364857555,0.6134301957152264,0.10871847951372994,71.0,40.7,132.3,10.0,151.0,12.599999999999994,13.62723151717239,84.62723151717239,0.16194817067039038,0.15673981191222572,179.08142400000003,39.64676984029342,380.8633101971832,333.69679429859167,380.5430747802062,20.25453978115854,15.037454545124717,22.94162130923513,202.02304530923516,0.10367347595546927,0.08892613886490411,,,,,,,0.5607600839,0.220865038,0.1238522973,1.2030567686,1.1821852291,0.810798826,499.4,110.3,91.6,18.6,835.851266176,150.8730370013,986.7243031773,488.5,672.6,0.7997707924,0.1875127943,0.1499672561,0.1567398119,0.0889261389
1969,542.6,111.0,87.9,23.20000000000001,928.3262407092185,171.15395912880993,1099.4801998380285,0.5499003097955506,0.2045705860670844,0.11249342865334706,531.6,741.1,0.7903657448706513,0.16534988713318285,0.13068688670829617,1.2639362912400456,1.1805022533393057,0.8046886177215603,0.8615613771249068,0.6359983187344357,0.10516225021963299,1.04945170879364,0.874147,0.5239881980159612,0.20852021895652,0.10926213378092059,0.9041565604762715,0.171409941603121,0.15498142323131645,0.6060291420798438,0.10387941985369556,79.2,45.2,133.10000000000002,0.8000000000000114,156.2,5.199999999999989,20.280922127525884,99.48092212752589,0.061445942479458455,0.012326656394453179,192.18338400000005,41.210638688722426,379.0283406666667,322.9748536666668,415.3149880097524,-1.8349695305165028,-10.721940631924895,34.771913229546215,226.95529722954626,-0.009082971339768335,-0.059871874996509374,,,,,,,0.5499003098,0.2045705861,0.1124934287,1.2639362912,1.1805022533,0.8046886177,542.6,111.0,87.9,23.2,928.3262407092,171.1539591288,1099.480199838,531.6,741.1,0.7903657449,0.1653498871,0.1306868867,0.0123266564,-0.059871875
1970,559.8,102.60000000000001,75.4,27.20000000000001,1032.4109896184032,180.55257216240722,1212.9635617808103,0.5091496873545042,0.18327974276527334,0.09331682372735287,547.8,815.7,0.7391715018216164,0.1376414749908726,0.10174065578194576,1.3607427055702919,1.184368330467587,0.79831848708038,0.917202892100016,0.5900942750271652,0.08122144639840866,0.984412431716919,0.8124809999999999,0.5172117609958394,0.204613379176295,0.10582844616708095,0.909770815344133,0.165568865567056,0.15062972182254367,0.5994380566669385,0.09924827902006564,81.4,50.1,125.5,-7.600000000000023,152.70000000000002,-3.4999999999999716,9.398613033597286,90.79861303359729,-0.03518262522248513,-0.10704225352112708,188.668224,43.14452019222909,353.92675435872235,290.8828269287469,418.4832079669927,-25.10158630794433,-32.092026737919866,3.1682199572402965,191.8364439572403,-0.11060145594467521,-0.1669864796319741,,,,,,,0.5091496874,0.1832797428,0.0933168237,1.3607427056,1.1843683305,0.7983184871,559.8,102.6,75.4,27.2,1032.4109896184,180.5525721624,1212.9635617808,547.8,815.7,0.7391715018,0.137641475,0.1017406558,-0.1070422535,-0.1669864796
1971,604.1,116.00000000000001,88.2,27.800000000000008,1145.8564474489679,192.3602938159656,1338.2167412649335,0.4980363953498254,0.1920211885449429,0.09563354057371255,591.3000000000001,895.2,0.7248988598749541,0.1491628614916286,0.10812798823096727,1.3151927437641724,1.1748843958249056,0.7900923258299457,0.8844476082310354,0.5727370261900784,0.08543109370871792,0.973544180393219,0.7961499999999999,0.511570409828413,0.200976476841728,0.10281361862379335,0.9105053819945415,0.160111691227676,0.1457825565830472,0.5883010116282008,0.09419386992274391,84.6,54.9,143.1,17.599999999999994,170.9,18.19999999999999,11.807721653558389,96.40772165355838,0.20044359040226337,0.22222222222222215,187.64563199999998,45.08498231389687,379.0619209078014,317.40059029787227,426.66157097875356,25.13516654907903,26.517763369125362,8.178363011760837,195.82399501176081,0.13102393909408358,0.1405523559130199,,,,,,,0.4980363953,0.1920211885,0.0956335406,1.3151927438,1.1748843958,0.7900923258,604.1,116.0,88.2,27.8,1145.856447449,192.360293816,1338.2167412649,591.3,895.2,0.7248988599,0.1491628615,0.1081279882,0.2222222222,0.1405523559
1972,671.5,131.7,101.9,29.799999999999983,1256.3166880969834,217.69574074296509,1474.0124288399484,0.5017871763921236,0.19612807148175723,0.09841455120006355,657.0,972.2,0.7339142091152815,0.15509893455098936,0.11382931188561216,1.2924435721295386,1.1678746881812458,0.7812496949273123,0.8645800415534534,0.5733702519741334,0.08892911518442038,1.00391101837158,0.8466809999999999,0.4998323229941838,0.197743471317657,0.09883857862563825,0.8668131316461354,0.155163248360361,0.1344975412276316,0.5711365265262089,0.08861939871306006,96.2,59.8,161.7,18.599999999999994,191.5,20.599999999999994,25.33544692699948,121.53544692699948,0.21367583059400774,0.22850122850122842,206.957708,46.482926840299186,411.9792212266112,347.86966095218287,468.3348393505849,32.917300318809794,30.4690706543106,41.67326837183134,248.63097637183134,0.16809635773610299,0.16237559238421603,,,,,,,0.5017871764,0.1961280715,0.0984145512,1.2924435721,1.1678746882,0.7812496949,671.5,131.7,101.9,29.8,1256.316688097,217.695740743,1474.0124288399,657.0,972.2,0.7339142091,0.1550989346,0.1138293119,0.2285012285,0.1623755924
1973,753.3000000000001,145.2,109.6,35.6,1429.5600183096162,255.48484004450162,1685.0448583541179,0.5110540354078623,0.19275189167662282,0.09850663207383724,735.7,1097.4,0.7567372968524995,0.14897376648090252,0.11273400534869367,1.3248175182481752,1.1732809432570077,0.7738494674242117,0.8737969680856255,0.5856007541493443,0.08723914999968482,1.00486552715302,0.883077,0.5085795279053686,0.194958557200502,0.09915193098214312,0.8569324043684746,0.150739249828217,0.12917334778799416,0.5827652937885783,0.08784560321161078,114.8,67.0,176.6,14.900000000000006,212.2,20.69999999999999,37.78909930153654,152.58909930153652,0.17032068029036407,0.17612293144208047,237.27329999999998,48.3830249758401,438.5835736933798,365.00404860627174,528.0464381300613,26.604352466768603,17.13438765408887,59.71159877947645,296.98489877947645,0.10700337043676085,0.08279173469629297,,,,,,,0.5110540354,0.1927518917,0.0985066321,1.3248175182,1.1732809433,0.7738494674,753.3,145.2,109.6,35.6,1429.5600183096,255.4848400445,1685.0448583541,735.7,1097.4,0.7567372969,0.1489737665,0.1127340053,0.1761229314,0.0827917347
1974,808.5,142.4,97.7,44.70000000000001,1763.5896893717154,305.8594920722974,2069.449181444013,0.47980918489594954,0.17612863327149042,0.08450813596683143,791.1,1346.4,0.720885729907053,0.12349892554670712,0.08902861308547476,1.4575230296827022,1.1787157144661893,0.7676487772074244,0.9492244463664363,0.5533870490694308,0.06834270597153759,0.884328484535217,0.851318,0.5425689585789226,0.192649494373508,0.10452563553299025,0.8467878394525348,0.146854776010743,0.12435483849142301,0.6257709196829485,0.09189744824407606,131.2,78.9,176.60000000000002,0.0,221.3,9.100000000000023,50.374652027795804,181.5746520277958,0.05963728760215828,0.0,246.519236,53.22099894873923,415.8133149908537,331.82391065243917,574.6970145503874,-22.770258702526064,-33.18013795383257,46.65057642032605,293.169812420326,-0.07667143614407788,-0.1398393243311935,,,,,,,0.4798091849,0.1761286333,0.084508136,1.4575230297,1.1787157145,0.7676487772,808.5,142.4,97.7,44.7,1763.5896893717,305.8594920723,2069.449181444,791.1,1346.4,0.7208857299,0.1234989255,0.0890286131,0.0,-0.1398393243
1975,865.4,166.10000000000002,118.7,47.40000000000003,1983.0408217262743,319.4743310918299,2302.515152818104,0.4181789085519579,0.19193436561127805,0.08026290352493669,850.0,1495.4,0.6313131313131313,0.1396470588235294,0.08816102198455139,1.3993260320134797,1.1734300749860138,0.7634428847674084,0.9104125805052636,0.4819715181612426,0.06730590494792883,0.853546917438507,0.7581140000000001,0.48993078178632776,0.190822457147913,0.09348979561286504,0.8327416870195395,0.14350751478916,0.11950468996550662,0.5646690396441691,0.08103425055771638,134.0,94.5,213.2,36.599999999999966,260.6,39.30000000000001,13.614839019532496,147.6148390195325,0.216439902602616,0.3188153310104527,221.52964400000002,60.488518638164734,430.8255613910449,352.4635828417911,528.1569763724718,15.012246400191202,20.639672189351927,-46.54003817791556,174.98960582208446,0.05120665827171766,0.08372438810151077,,,,,,,0.4181789086,0.1919343656,0.0802629035,1.399326032,1.173430075,0.7634428848,865.4,166.1,118.7,47.4,1983.0408217263,319.4743310918,2302.5151528181,850.0,1495.4,0.6313131313,0.1396470588,0.088161022,0.318815331,0.0837243881
1976,977.4000000000001,190.70000000000002,145.1,45.70000000000002,2204.961979321552,356.5855886169328,2561.547567938485,0.4244923204104592,0.195109474114999,0.08282247340114034,958.4000000000001,1643.8,0.640898756185636,0.15139816360601,0.09703089474388123,1.3149552033080636,1.1611032549565579,0.7540944107737663,0.8540156657037298,0.48329816991144686,0.07317045539873844,0.879995822906494,0.7977580000000001,0.4823799265414975,0.189318124891222,0.09132326317800171,0.8033749033988201,0.140461606284578,0.11284332938011594,0.5492050727186245,0.07714222669369646,148.6,104.7,249.8,36.60000000000002,295.40000000000003,34.80000000000001,37.11125752510287,185.71125752510287,0.23574865664687852,0.27896341463414653,232.46924800000002,63.922433301801696,462.1225831709288,390.786124834455,557.8410742490966,31.29702177988389,38.3225419926639,29.68409787662472,262.1533458766247,0.1788507473506982,0.17299058176008217,,,,,,,0.4244923204,0.1951094741,0.0828224734,1.3149552033,1.161103255,0.7540944108,977.4,190.7,145.1,45.7,2204.9619793216,356.5855886169,2561.5475679385,958.4,1643.8,0.6408987562,0.1513981636,0.0970308947,0.2789634146,0.1729905818
1977,1105.5,220.70000000000002,172.7,47.99999999999999,2477.8222116408647,402.9218074965217,2880.744019137386,0.4315750423052649,0.19963817277250115,0.08615885286003797,1087.1,1829.9,0.6613334955590704,0.15886303008002944,0.10506144299793162,1.2779386218876665,1.1617196087556354,0.745500382961607,0.820080615699655,0.4930243742046252,0.07832334598945706,0.901091992855072,0.8341580000000001,0.47894670658190797,0.187987952399458,0.0900362106787969,0.7928156243290484,0.137442115470218,0.10896625658562605,0.5471410001574847,0.07520021652213559,177.4,118.1,290.79999999999995,40.99999999999994,338.8,43.39999999999998,46.3362188795889,223.7362188795889,0.23369611825569345,0.3059701492537309,260.46270400000003,68.10955936324764,497.4338450687712,426.9591562750845,591.5789373230639,35.31126189784237,36.17303144062953,33.73786307396733,294.20056707396736,0.134696972032776,0.15560351208530396,,,,,,,0.4315750423,0.1996381728,0.0861588529,1.2779386219,1.1617196088,0.745500383,1105.5,220.7,172.7,48.0,2477.8222116409,402.9218074965,2880.7440191374,1087.1,1829.9,0.6613334956,0.1588630301,0.105061443,0.3059701493,0.1556035121
